UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,Machine failure
4760,3692,1,0.8913043478260858,0.7283950617283991,0.265474552957359,0.5628997867803839,0.24505928853754938,0,1,0,0,0,1
4280,3409,1,0.7282608695652114,0.5432098765432157,0.265474552957359,0.5394456289978679,0.6877470355731224,0,1,0,0,0,1
4248,3390,1,0.7934782608695625,0.6543209876543229,0.2764786795048144,0.8507462686567167,0.3675889328063241,0,1,0,0,0,1
9655,6493,1,0.4130434782608673,0.5308641975308673,0.27372764786795045,0.7718550106609807,0.8023715415019762,0,0,0,1,0,1
8610,5898,1,0.22826086956521147,0.32098765432099435,0.42228335625859703,0.4349680170575693,0.8774703557312252,1,0,0,0,0,1
1834,1997,1,0.2717391304347813,0.19753086419753169,0.21870701513067403,0.8720682302771856,0.7351778656126482,0,0,0,1,0,1
4496,3534,1,0.7934782608695625,0.5802469135802467,0.26272352132049526,0.7910447761194032,0.26482213438735175,0,1,0,0,0,1
443,1224,1,0.22826086956521147,0.345679012345684,0.3177441540577717,0.8827292110874202,0.24110671936758893,0,0,1,0,0,1
1086,1587,1,0.18478260869564872,0.2592592592592594,0.29848693259972503,0.7739872068230277,0.7984189723320158,0,0,0,1,0,1
4428,7945,2,0.771739130434774,0.5432098765432157,0.29023383768913336,0.6140724946695096,0.4229249011857707,0,1,0,0,0,1
3794,3143,1,0.7608695652173907,0.6419753086419745,0.29023383768913336,0.6226012793176973,0.13438735177865613,0,1,0,0,0,1
4284,7905,2,0.70652173913043,0.5185185185185189,0.22833562585969738,0.8720682302771856,0.7193675889328063,0,1,0,0,0,1
1168,1633,1,0.18478260869564872,0.2962962962963046,0.26685006877579087,0.6908315565031983,0.8418972332015809,0,0,0,1,0,1
4644,3624,1,0.8586956521739066,0.7037037037037023,0.2145804676753782,0.7270788912579959,0.901185770750988,0,1,0,1,0,1
4666,8002,2,0.880434782608688,0.7037037037037023,0.1911966987620357,0.7228144989339019,0.17391304347826086,0,1,0,0,0,1
9655,6493,1,0.4130434782608673,0.5308641975308673,0.27372764786795045,0.7718550106609807,0.8023715415019762,0,0,0,1,0,1
4250,3392,1,0.7826086956521718,0.6419753086419745,0.22283356258596987,0.7846481876332623,0.38339920948616596,0,1,0,0,0,1
7084,4997,1,0.5869565217391254,0.5802469135802467,0.34112792297111416,0.8891257995735609,0.826086956521739,0,0,1,1,0,1
3685,3075,1,0.7282608695652114,0.6790123456790126,0.14030261348005513,0.9637526652452025,0.7193675889328063,0,0,0,1,0,1
8691,5950,1,0.1956521739130394,0.345679012345684,0.21320495185694632,0.5181236673773988,0.8181818181818181,1,0,0,0,0,1
4422,3490,1,0.7934782608695625,0.555555555555557,0.2159559834938103,0.9019189765458424,0.3636363636363636,0,1,0,0,0,1
1438,167,0,0.38043478260869523,0.5185185185185189,0.3727647867950481,0.5351812366737742,0.15810276679841895,0,0,0,0,0,1
4442,3499,1,0.7826086956521718,0.555555555555557,0.22145804676753778,0.6503198294243072,0.5849802371541502,0,1,0,0,0,1
5401,4044,1,0.8043478260869532,0.8271604938271577,0.4250343878954608,0.55863539445629,0.9920948616600789,0,0,0,1,0,1
4621,3609,1,0.8478260869565231,0.691358024691361,0.23108665749656132,0.6929637526652453,0.6798418972332015,0,1,0,0,0,1
4450,7950,2,0.771739130434774,0.5679012345679054,0.2888583218707015,0.7292110874200427,0.6521739130434783,0,1,0,0,0,1
7510,5244,1,0.5760869565217347,0.7654320987654301,0.28060522696011003,0.8528784648187634,0.8379446640316205,0,0,0,1,0,1
4977,3813,1,0.9130434782608672,0.8641975308641958,0.26272352132049526,0.7825159914712153,0.7667984189723319,0,0,0,1,0,1
9765,6562,1,0.34782608695651607,0.46913580246913955,0.17331499312242094,0.9936034115138594,0.047430830039525695,0,0,1,0,0,1
4470,3519,1,0.8043478260869532,0.5925925925925951,0.38239339752407164,0.44349680170575695,0.83399209486166,1,0,0,0,0,1
6256,4541,1,0.6195652173912974,0.5925925925925951,0.29023383768913336,0.7931769722814499,0.8063241106719367,0,0,0,1,0,1
3696,3083,1,0.7499999999999928,0.691358024691361,0.4979367262723522,0.3667377398720682,0.8181818181818181,1,0,0,0,0,1
6341,608,0,0.565217391304344,0.5185185185185189,0.31499312242090793,0.5501066098081022,0.8300395256916996,1,0,0,0,0,1
6498,4682,1,0.5978260869565161,0.5185185185185189,0.1980742778541953,0.9637526652452025,0.758893280632411,0,0,0,1,0,1
7427,8814,2,0.5108695652173906,0.7037037037037023,0.7207702888583221,0.18976545842217485,0.8537549407114624,1,0,0,0,0,1
4442,3499,1,0.7826086956521718,0.555555555555557,0.22145804676753778,0.6503198294243072,0.5849802371541502,0,1,0,0,0,1
4081,3292,1,0.7282608695652114,0.5802469135802467,0.2599724896836313,0.8081023454157784,0.4268774703557312,0,1,0,0,0,1
4633,7994,2,0.8260869565217346,0.6790123456790126,0.22283356258596987,0.7164179104477614,0.7905138339920948,0,1,0,0,0,1
8847,9201,2,0.22826086956521147,0.3827160493827221,0.2159559834938103,0.9019189765458424,0.8063241106719367,1,0,0,1,0,1
6619,8559,2,0.6847826086956487,0.6049382716049435,0.19394773039889968,0.974413646055437,0.2964426877470355,0,0,1,0,0,1
4985,3818,1,0.923913043478258,0.9135802469135823,0.1210453920220082,0.8230277185501068,0.8418972332015809,0,0,0,1,0,1
4670,8004,2,0.8695652173913045,0.7160493827160507,0.2819807427785419,0.5799573560767591,0.23715415019762845,0,1,0,0,0,1
4779,465,0,0.9021739130434766,0.802469135802468,0.27922971114167816,0.7356076759061834,0.4426877470355731,0,1,0,0,0,1
2016,2104,1,0.34782608695651607,0.30864197530864595,0.18294360385144426,0.9850746268656718,0.1660079051383399,0,0,1,0,0,1
2427,7357,2,0.3913043478260788,0.30864197530864595,0.28060522696011003,0.9275053304904052,0.11857707509881421,0,0,1,0,0,1
4079,403,0,0.7391304347826092,0.6172839506172848,0.17331499312242094,0.9019189765458424,0.3992094861660079,0,1,0,0,0,1
4760,3692,1,0.8913043478260858,0.7283950617283991,0.265474552957359,0.5628997867803839,0.24505928853754938,0,1,0,0,0,1
4601,3600,1,0.8369565217391253,0.6543209876543229,0.26272352132049526,0.5138592750533049,0.45454545454545453,0,1,0,0,0,1
4283,3412,1,0.7173913043478206,0.5185185185185189,0.283356258596974,0.605543710021322,0.7114624505928855,0,1,0,0,0,1
4511,3544,1,0.771739130434774,0.555555555555557,0.24484181568088026,0.9019189765458424,0.41897233201581024,0,1,0,0,0,1
6257,4542,1,0.6195652173912974,0.6049382716049435,0.4470426409903716,0.3773987206823027,0.8142292490118577,1,0,0,0,0,1
3830,379,0,0.7608695652173907,0.6419753086419745,0.2723521320495186,0.6034115138592752,0.5138339920948616,0,1,0,0,0,1
8847,9201,2,0.22826086956521147,0.3827160493827221,0.2159559834938103,0.9019189765458424,0.8063241106719367,1,0,0,1,0,1
4633,7994,2,0.8260869565217346,0.6790123456790126,0.22283356258596987,0.7164179104477614,0.7905138339920948,0,1,0,0,0,1
2762,2553,1,0.4891304347826092,0.44444444444444986,0.18019257221458046,0.9594882729211087,0.8379446640316205,0,0,0,1,0,1
5735,4237,1,0.7608695652173907,0.7530864197530888,0.2764786795048144,0.769722814498934,0.8221343873517786,0,0,0,1,0,1
4580,3585,1,0.8369565217391253,0.6790123456790126,0.283356258596974,0.5991471215351815,0.2569169960474308,0,1,0,0,0,1
4406,3480,1,0.771739130434774,0.555555555555557,0.22420907840440174,0.5415778251599148,0.20948616600790512,0,1,0,0,0,1
70,997,1,0.3913043478260788,0.40740740740741177,0.3328748280605227,0.9722814498933905,0.7549407114624506,0,0,1,1,0,1
8691,5950,1,0.1956521739130394,0.345679012345684,0.21320495185694632,0.5181236673773988,0.8181818181818181,1,0,0,0,0,1
4422,3490,1,0.7934782608695625,0.555555555555557,0.2159559834938103,0.9019189765458424,0.3636363636363636,0,1,0,0,0,1
5062,3857,1,0.9456521739130394,0.8888888888888855,0.2682255845942229,0.9040511727078892,0.7905138339920948,0,0,0,1,0,1
3866,384,0,0.7934782608695625,0.7160493827160507,0.6341127922971115,0.30490405117270786,0.901185770750988,1,0,0,0,0,1
162,1055,1,0.3260869565217347,0.2962962962963046,0.33562585969738645,0.6865671641791046,0.8616600790513833,0,0,0,1,0,1
4545,3565,1,0.7826086956521718,0.5802469135802467,0.24896836313617612,0.746268656716418,0.7391304347826086,0,1,0,0,0,1
5062,3857,1,0.9456521739130394,0.8888888888888855,0.2682255845942229,0.9040511727078892,0.7905138339920948,0,0,0,1,0,1
1168,1633,1,0.18478260869564872,0.2962962962963046,0.26685006877579087,0.6908315565031983,0.8418972332015809,0,0,0,1,0,1
7510,5244,1,0.5760869565217347,0.7654320987654301,0.28060522696011003,0.8528784648187634,0.8379446640316205,0,0,0,1,0,1
4362,7927,2,0.7391304347826092,0.5432098765432157,0.29023383768913336,0.5991471215351815,0.6561264822134387,0,1,0,0,0,1
4537,3561,1,0.771739130434774,0.555555555555557,0.25171939477303984,0.5330490405117272,0.6640316205533596,0,1,0,0,0,1
2332,2288,1,0.43478260869564866,0.3580246913580324,0.29711141678129294,0.7142857142857142,0.8616600790513833,0,0,0,1,0,1
9017,6138,1,0.21739130434782078,0.30864197530864595,0.31361760660247606,0.6950959488272922,0.8379446640316205,0,0,0,1,0,1
6154,4476,1,0.6195652173912974,0.6666666666666713,0.0935350756533701,0.9445628997867808,0.6996047430830039,0,0,0,1,0,1
6249,4535,1,0.5978260869565161,0.5432098765432157,0.32599724896836313,0.8763326226012794,0.7470355731225296,0,0,1,1,0,1
4354,7925,2,0.7282608695652114,0.49382716049382924,0.2998624484181569,0.9083155650319832,0.5612648221343873,0,0,1,0,0,1
7168,5045,1,0.5434782608695626,0.5679012345679054,0.26685006877579087,0.8571428571428571,0.8142292490118577,0,0,0,1,0,1
4470,3519,1,0.8043478260869532,0.5925925925925951,0.38239339752407164,0.44349680170575695,0.83399209486166,1,0,0,0,0,1
9016,6137,1,0.2065217391304301,0.2962962962963046,0.3617606602475929,0.6311300639658848,0.8300395256916996,0,0,0,0,0,1
6674,4774,1,0.6847826086956487,0.6172839506172848,0.29160935350756545,0.6759061833688699,0.8537549407114624,0,0,0,1,0,1
4165,3343,1,0.7499999999999928,0.6049382716049435,0.24484181568088026,0.5842217484008527,0.43083003952569165,0,1,0,0,0,1
2750,7439,2,0.4782608695652114,0.43209876543210146,0.7111416781292985,0.18763326226012794,0.7075098814229248,0,0,0,0,0,1
2300,2270,1,0.44565217391303935,0.3703703703703737,0.38239339752407164,0.9125799573560769,0.5296442687747035,0,0,1,0,0,1
4537,3561,1,0.771739130434774,0.555555555555557,0.25171939477303984,0.5330490405117272,0.6640316205533596,0,1,0,0,0,1
4226,3376,1,0.7391304347826092,0.6172839506172848,0.26272352132049526,0.6226012793176973,0.1620553359683794,0,1,0,0,0,1
4985,3818,1,0.923913043478258,0.9135802469135823,0.1210453920220082,0.8230277185501068,0.8418972332015809,0,0,0,1,0,1
2076,2141,1,0.45652173913043004,0.45679012345679115,0.3053645116918844,0.8251599147121536,0.7707509881422925,0,0,0,1,0,1
4571,3581,1,0.8152173913043439,0.6419753086419745,0.1980742778541953,0.6844349680170577,0.15810276679841895,0,1,0,0,0,1
1683,188,0,0.28260869565216484,0.20987654320987298,0.5997248968363138,0.3411513859275053,0.8893280632411067,1,0,0,0,0,1
4131,3323,1,0.7173913043478206,0.5802469135802467,0.16231086657496574,0.9104477611940299,0.08695652173913043,0,1,0,0,0,1
4621,3609,1,0.8478260869565231,0.691358024691361,0.23108665749656132,0.6929637526652453,0.6798418972332015,0,1,0,0,0,1
4250,3392,1,0.7826086956521718,0.6419753086419745,0.22283356258596987,0.7846481876332623,0.38339920948616596,0,1,0,0,0,1
6479,4669,1,0.565217391304344,0.5061728395061776,0.6808803301237965,0.1918976545842217,0.5731225296442687,0,0,0,0,0,1
4601,3600,1,0.8369565217391253,0.6543209876543229,0.26272352132049526,0.5138592750533049,0.45454545454545453,0,1,0,0,0,1
4122,7854,2,0.7391304347826092,0.6172839506172848,0.26960110041265484,0.5906183368869936,0.8418972332015809,0,1,0,0,0,1
4286,3414,1,0.6956521739130394,0.5185185185185189,0.20495185694635487,0.6162046908315565,0.7391304347826086,0,1,0,0,0,1
5735,4237,1,0.7608695652173907,0.7530864197530888,0.2764786795048144,0.769722814498934,0.8221343873517786,0,0,0,1,0,1
4740,3678,1,0.8586956521739066,0.7037037037037023,0.25171939477303984,0.718550106609808,0.031620553359683834,0,1,0,0,0,1
6079,4435,1,0.5978260869565161,0.6172839506172848,0.23521320495185694,0.8315565031982944,0.8023715415019762,0,0,0,1,0,1
3794,3143,1,0.7608695652173907,0.6419753086419745,0.29023383768913336,0.6226012793176973,0.13438735177865613,0,1,0,0,0,1
4035,3267,1,0.7282608695652114,0.6296296296296332,0.6148555708390648,0.18976545842217485,0.9288537549407115,1,0,0,0,0,1
9016,6137,1,0.2065217391304301,0.2962962962963046,0.3617606602475929,0.6311300639658848,0.8300395256916996,0,0,0,0,0,1
4406,3480,1,0.771739130434774,0.555555555555557,0.22420907840440174,0.5415778251599148,0.20948616600790512,0,1,0,0,0,1
4390,7934,2,0.7391304347826092,0.5308641975308673,0.25722145804676755,0.5330490405117272,0.02371541501976282,0,1,0,0,0,1
4386,3469,1,0.70652173913043,0.49382716049382924,0.37689133425034393,0.5373134328358209,0.9209486166007905,1,0,0,0,0,1
4685,8006,2,0.9021739130434766,0.7530864197530888,0.34800550206327374,0.5266524520255863,0.3992094861660079,0,0,0,0,0,1
9765,6562,1,0.34782608695651607,0.46913580246913955,0.17331499312242094,0.9936034115138594,0.047430830039525695,0,0,1,0,0,1
4662,3637,1,0.8695652173913045,0.691358024691361,0.25034387895460797,0.5970149253731344,0.12648221343873517,0,1,0,0,0,1
4156,3338,1,0.7282608695652114,0.5925925925925951,0.2778541953232463,0.5181236673773988,0.3359683794466403,0,1,0,0,0,1
4537,3561,1,0.771739130434774,0.555555555555557,0.25171939477303984,0.5330490405117272,0.6640316205533596,0,1,0,0,0,1
5942,4359,1,0.5760869565217347,0.6172839506172848,0.3713892709766162,0.605543710021322,0.308300395256917,0,0,0,0,0,1
7510,5244,1,0.5760869565217347,0.7654320987654301,0.28060522696011003,0.8528784648187634,0.8379446640316205,0,0,0,1,0,1
6925,4916,1,0.6413043478260788,0.7283950617283991,0.4030261348005504,0.6993603411513859,0.8221343873517786,0,0,0,1,0,1
2427,7357,2,0.3913043478260788,0.30864197530864595,0.28060522696011003,0.9275053304904052,0.11857707509881421,0,0,1,0,0,1
5401,4044,1,0.8043478260869532,0.8271604938271577,0.4250343878954608,0.55863539445629,0.9920948616600789,0,0,0,1,0,1
3929,3209,1,0.7934782608695625,0.7160493827160507,0.37689133425034393,0.8464818763326226,0.6679841897233201,0,0,1,0,0,1
9668,6501,1,0.423913043478258,0.5679012345679054,0.25309491059147193,0.6140724946695096,0.9407114624505928,0,0,0,1,0,1
78,1004,1,0.38043478260869523,0.39506172839506337,0.3947730398899587,0.45202558635394446,0.8221343873517786,1,0,0,0,0,1
4407,3481,1,0.7826086956521718,0.5679012345679054,0.21733149931224216,0.8187633262260129,0.21739130434782608,0,1,0,0,0,1
4286,3414,1,0.6956521739130394,0.5185185185185189,0.20495185694635487,0.6162046908315565,0.7391304347826086,0,1,0,0,0,1
4141,3330,1,0.6956521739130394,0.555555555555557,0.22420907840440174,0.8763326226012794,0.18577075098814227,0,1,0,0,0,1
4386,3469,1,0.70652173913043,0.49382716049382924,0.37689133425034393,0.5373134328358209,0.9209486166007905,1,0,0,0,0,1
4418,3488,1,0.7934782608695625,0.5802469135802467,0.2709766162310867,0.9957356076759063,0.3162055335968379,0,1,1,0,0,1
9176,6228,1,0.2717391304347813,0.40740740740741177,0.3232462173314994,0.9402985074626867,0.0,0,0,1,0,0,1
4832,3740,1,0.8913043478260858,0.7777777777777785,0.2723521320495186,0.7334754797441366,0.11857707509881421,0,1,0,0,0,1
1086,1587,1,0.18478260869564872,0.2592592592592594,0.29848693259972503,0.7739872068230277,0.7984189723320158,0,0,0,1,0,1
3788,3137,1,0.7608695652173907,0.6296296296296332,0.2874828060522696,0.5799573560767591,0.08695652173913043,0,1,0,0,0,1
4644,3624,1,0.8586956521739066,0.7037037037037023,0.2145804676753782,0.7270788912579959,0.901185770750988,0,1,0,1,0,1
2076,2141,1,0.45652173913043004,0.45679012345679115,0.3053645116918844,0.8251599147121536,0.7707509881422925,0,0,0,1,0,1
9831,6592,1,0.3260869565217347,0.44444444444444986,0.2324621733149932,0.7675906183368871,0.8142292490118577,0,0,0,1,0,1
3807,7761,2,0.7608695652173907,0.6419753086419745,0.26409903713892713,0.5095948827292112,0.26482213438735175,0,1,0,0,0,1
2880,7478,2,0.5760869565217347,0.45679012345679115,0.27372764786795045,0.9189765458422177,0.17786561264822134,0,0,1,0,0,1
9176,6228,1,0.2717391304347813,0.40740740740741177,0.3232462173314994,0.9402985074626867,0.0,0,0,1,0,0,1
4597,3597,1,0.8369565217391253,0.6790123456790126,0.265474552957359,0.5863539445628999,0.41897233201581024,0,1,0,0,0,1
4738,8023,2,0.8586956521739066,0.7160493827160507,0.23108665749656132,0.8123667377398721,0.007905138339920903,0,1,0,0,0,1
5735,4237,1,0.7608695652173907,0.7530864197530888,0.2764786795048144,0.769722814498934,0.8221343873517786,0,0,0,1,0,1
2076,2141,1,0.45652173913043004,0.45679012345679115,0.3053645116918844,0.8251599147121536,0.7707509881422925,0,0,0,1,0,1
6498,4682,1,0.5978260869565161,0.5185185185185189,0.1980742778541953,0.9637526652452025,0.758893280632411,0,0,0,1,0,1
3815,7766,2,0.7391304347826092,0.6049382716049435,0.21733149931224216,0.8315565031982944,0.34782608695652173,0,1,0,0,0,1
249,1113,1,0.29347826086956263,0.32098765432099435,0.26685006877579087,0.7825159914712153,0.8537549407114624,0,0,0,1,0,1
4081,3292,1,0.7282608695652114,0.5802469135802467,0.2599724896836313,0.8081023454157784,0.4268774703557312,0,1,0,0,0,1
4749,3686,1,0.8586956521739066,0.6790123456790126,0.2682255845942229,0.5671641791044777,0.11462450592885376,0,1,0,0,0,1
2762,2553,1,0.4891304347826092,0.44444444444444986,0.18019257221458046,0.9594882729211087,0.8379446640316205,0,0,0,1,0,1
927,1493,1,0.03260869565217206,0.04938271604938643,0.28060522696011003,0.7569296375266524,0.849802371541502,0,0,0,1,0,1
4571,3581,1,0.8152173913043439,0.6419753086419745,0.1980742778541953,0.6844349680170577,0.15810276679841895,0,1,0,0,0,1
1493,7093,2,0.29347826086956263,0.3703703703703737,0.4277854195323245,0.8187633262260129,0.6956521739130435,0,0,1,0,0,1
4174,7872,2,0.7499999999999928,0.6049382716049435,0.24484181568088026,0.6204690831556503,0.5296442687747035,0,1,0,0,0,1
7757,5382,1,0.565217391304344,0.7530864197530888,0.2751031636863823,0.8059701492537313,0.7549407114624506,0,0,0,1,0,1
1168,1633,1,0.18478260869564872,0.2962962962963046,0.26685006877579087,0.6908315565031983,0.8418972332015809,0,0,0,1,0,1
2300,2270,1,0.44565217391303935,0.3703703703703737,0.38239339752407164,0.9125799573560769,0.5296442687747035,0,0,1,0,0,1
4643,3623,1,0.8586956521739066,0.7037037037037023,0.09628610729023379,0.7356076759061834,0.8932806324110671,0,1,0,1,0,1
4771,3698,1,0.8913043478260858,0.7654320987654301,0.24209078404401652,0.6226012793176973,0.3675889328063241,0,1,0,0,0,1
4449,3504,1,0.771739130434774,0.5679012345679054,0.283356258596974,0.6631130063965885,0.6442687747035573,0,1,0,0,0,1
1584,1857,1,0.315217391304344,0.33333333333333565,0.19532324621733155,0.8720682302771856,0.7470355731225296,0,0,0,1,0,1
9655,6493,1,0.4130434782608673,0.5308641975308673,0.27372764786795045,0.7718550106609807,0.8023715415019762,0,0,0,1,0,1
4081,3292,1,0.7282608695652114,0.5802469135802467,0.2599724896836313,0.8081023454157784,0.4268774703557312,0,1,0,0,0,1
3866,384,0,0.7934782608695625,0.7160493827160507,0.6341127922971115,0.30490405117270786,0.901185770750988,1,0,0,0,0,1
5310,8184,2,0.9347826086956487,0.9259259259259236,0.3493810178817056,0.5948827292110875,0.849802371541502,1,0,0,0,0,1
4666,8002,2,0.880434782608688,0.7037037037037023,0.1911966987620357,0.7228144989339019,0.17391304347826086,0,1,0,0,0,1
9494,6400,1,0.4130434782608673,0.5061728395061776,0.3163686382393398,0.7526652452025587,0.8577075098814229,0,0,0,1,0,1
4033,3265,1,0.7282608695652114,0.6296296296296332,0.29573590096286106,0.6439232409381662,0.9130434782608694,0,0,0,1,0,1
4152,7861,2,0.7173913043478206,0.5802469135802467,0.2819807427785419,0.5948827292110875,0.2885375494071146,0,1,0,0,0,1
9664,6498,1,0.4130434782608673,0.5432098765432157,0.3672627235213206,0.6119402985074628,0.9051383399209486,0,0,0,1,0,1
