UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
1726,7154,2,-0.8487896612316408,-1.4855949381454019,-0.9485275216584824,1.0780200572300385,-0.1103846853008169,0,0,0,0,0,0
1728,7155,2,-0.8487896612316408,-1.5531123309432997,0.6684529821933431,-0.8276428121969223,-0.03173984208155297,0,0,0,0,0,0
1729,1947,1,-0.8487896612316408,-1.5531123309432997,-0.3864342988909429,0.9659222413813933,0.01544706385000534,0,0,0,0,0,0
1730,7156,2,-0.8487896612316408,-1.5531123309432997,-0.5866318850821218,0.3381744726289826,0.046905001137710955,0,0,0,0,0,0
1731,7157,2,-0.8487896612316408,-1.4855949381454019,-1.425921765652831,1.6385091364732622,0.09409190706926926,0,0,0,0,0,0
1732,7158,2,-0.8487896612316408,-1.418077545347543,-0.2324361556669589,0.13639840410142284,0.14127881300082779,0,0,0,0,0,0
1733,191,0,-0.7986816765653582,-1.418077545347543,1.4230438839908626,-1.410551454609875,0.18846571893238612,0,0,0,0,0,0
1734,1948,1,-0.7986816765653582,-1.3505601525496451,-0.0014389408309829306,0.22607665678033798,0.26711056215165,0,0,0,0,0,0
1735,7159,2,-0.7485736918990755,-1.2830427597517085,-0.1092376410877732,-0.1774754802747822,0.29856849943935565,0,0,0,0,0,0
1736,1949,1,-0.7986816765653582,-1.3505601525496451,-1.0409264075928724,0.7641461728538335,0.34575540537091376,0,0,0,0,0,0
1737,1950,1,-0.7986816765653582,-1.418077545347543,0.2218583668437916,-0.5473982725753104,0.37721334265861955,0,0,0,0,0,0
1738,1951,1,-0.7986816765653582,-1.418077545347543,1.7541398919224274,-1.5114394888736549,0.40867127994632496,0,0,0,0,0,0
1740,192,0,-0.7485736918990755,-1.418077545347543,-1.9649152669367738,1.5039917574548887,0.5187740604532948,0,0,0,0,0,0
1741,7160,2,-0.7485736918990755,-1.418077545347543,0.9610494543189132,-0.8612721569515154,0.5974189036725587,0,0,0,0,0,0
1742,7161,2,-0.7485736918990755,-1.3505601525496451,-1.1718248293332583,0.9435026782116649,0.6446058096041167,0,0,0,0,0,0
1743,1952,1,-0.7485736918990755,-1.3505601525496451,-1.0486263147540724,0.9883418045511227,0.6917927155356752,0,0,0,0,0,0
1744,7162,2,-0.7485736918990755,-1.3505601525496451,1.523142677086454,-1.6795862126466221,0.7232506528233806,0,0,0,0,0,0
1745,7163,2,-0.7485736918990755,-1.3505601525496451,-0.4172339275357387,1.2461667810030057,0.7704375587549392,0,0,0,0,0,0
1746,1953,1,-0.7485736918990755,-1.3505601525496451,0.837850939739725,-1.231194949252043,0.8176244646864973,0,0,0,0,0,0
1747,1954,1,-0.7986816765653582,-1.3505601525496451,0.08326003794220802,0.03551036983764236,0.8490824019742031,0,0,0,0,0,0
1749,193,0,-0.7986816765653582,-1.5531123309432997,0.8532507540621254,-1.0854677886488047,0.9119982765496144,0,0,0,0,0,1
1750,1955,1,-0.8487896612316408,-1.5531123309432997,0.4682553960021655,-0.7828036858574644,0.9906431197688783,0,0,0,0,0,0
1751,7164,2,-0.7986816765653582,-1.4855949381454019,0.7839515896113324,-1.0294188807244826,1.0221010570565836,0,0,0,0,0,0
1753,1956,1,-0.8988976458979234,-1.6206297237411587,-0.17853680553856377,-0.40167111197207206,1.1007459002758475,0,0,0,0,0,0
1754,1957,1,-0.8988976458979234,-1.6881471165390562,-0.34793476308494564,1.1789080914938184,1.1322038375635535,0,0,0,0,0,0
1755,7165,2,-0.9991136152304887,-1.755664509336954,-0.4018341132133408,0.6408385754203241,1.1636617748512588,0,0,0,0,0,0
1756,1958,1,-0.9991136152304887,-1.823181902134813,-0.7021304925001085,0.6408385754203241,1.2108486807828174,0,0,0,0,0,0
1757,7166,2,-0.9490056305642061,-1.755664509336954,-1.1718248293332583,2.1653688709618923,1.2423066180705227,0,0,0,0,0,0
1758,7167,2,-0.9490056305642061,-1.755664509336954,-1.3874222298468362,1.728187389152178,1.2894935240020813,0,0,0,0,0,0
1759,1959,1,-0.9490056305642061,-1.755664509336954,0.7146524251605393,-0.7715939042725997,1.3366804299336394,0,0,0,0,0,0
1760,194,0,-0.9991136152304887,-1.755664509336954,0.6992526108381414,-0.6258667436693613,1.3681383672213452,0,0,0,0,0,0
1761,1960,1,-0.9490056305642061,-1.6881471165390562,1.299845369411677,-0.8612721569515154,1.446783210440609,0,0,0,0,0,0
1763,195,0,-0.8988976458979234,-1.6206297237411587,-0.42493383469693763,0.8762439887024775,1.50969908501602,0,0,0,0,0,0
1764,1961,1,-0.8988976458979234,-1.6206297237411587,-0.032238569475781215,-1.0966775702336695,1.5883439282352838,1,1,0,0,0,0
1765,196,0,-0.8988976458979234,-1.6206297237411587,-1.518320651587222,1.672138481227856,-1.6990105183299484,0,0,0,0,0,0
1766,1962,1,-0.8988976458979234,-1.6206297237411587,-1.1333252935272635,1.2349569994181404,-1.6203656751106843,0,0,0,0,0,0
1767,7168,2,-0.8487896612316408,-1.5531123309432997,1.5539423057312498,-1.533859052043384,-1.5889077378229788,0,0,0,0,0,0
1768,7169,2,-0.8487896612316408,-1.5531123309432997,0.037060594975011824,0.06913971459223546,-1.5417208318914204,0,0,0,0,0,0
1769,7170,2,-0.8487896612316408,-1.4855949381454019,-0.2324361556669589,0.13639840410142284,-1.4945339259598622,0,0,0,0,0,0
1771,197,0,-0.7986816765653582,-1.418077545347543,0.6915527036769424,-1.0966775702336695,-1.4158890827405983,0,0,0,0,0,0
1772,1963,1,-0.7986816765653582,-1.418077545347543,-0.5327325349537266,0.5063211964019498,-1.3372442395213344,0,0,0,0,0,0
1773,1964,1,-0.7986816765653582,-1.3505601525496451,-0.05533829095937807,0.7977755176084259,-1.3057863022336287,0,0,0,0,0,0
1774,1965,1,-0.7485736918990755,-1.3505601525496451,-1.0101267789480766,2.098110181452705,-1.2743283649459232,0,0,0,0,0,0
1775,7171,2,-0.7485736918990755,-1.3505601525496451,0.02936068781381287,-0.39046133038720787,-1.2428704276582174,0,0,0,0,0,0
1776,1966,1,-0.7485736918990755,-1.3505601525496451,-0.8561286357240925,0.8201950807781555,-1.1956835217266593,0,0,0,0,0,0
1777,1967,1,-0.7485736918990755,-1.2830427597517085,0.3758565100677756,-1.0854677886488047,-1.1642255844389535,0,0,0,0,0,0
1778,198,0,-0.6984657072327601,-1.2155253669538495,0.30655734561698256,-0.44651023831153047,-1.1327676471512482,0,0,0,0,0,0
1779,1968,1,-0.6984657072327601,-1.2155253669538495,-1.464421301458827,1.4815721942851592,-1.0541228039319843,0,0,0,0,0,0
1780,7172,2,-0.6984657072327601,-1.2155253669538495,-0.20933643418336204,0.36059403579871213,-1.0226648666442784,0,0,0,0,0,0
1781,1969,1,-0.7485736918990755,-1.2155253669538495,0.6145536320649505,-0.9509504096304318,-0.9754779607127202,0,0,0,0,0,0
1782,1970,1,-0.7485736918990755,-1.2830427597517085,1.1304474118652952,-1.3657123282704167,-0.9440200234250146,0,0,0,0,0,0
1783,1971,1,-0.7986816765653582,-1.3505601525496451,0.42975586019617074,-0.37925154880234313,-0.9125620861373089,0,0,0,0,0,0
1784,199,0,-0.8487896612316408,-1.3505601525496451,0.29115753129458466,0.024300588252777606,-0.8811041488496034,0,0,0,0,0,0
1786,1972,1,-0.8988976458979234,-1.3505601525496451,0.1756589238765979,-0.2895732961234268,-0.7710013683426339,0,0,0,0,0,0
1787,1973,1,-0.7986816765653582,-1.2155253669538495,0.7916514967725313,-0.8724819385363801,-0.7395434310549283,0,0,0,0,0,0
1788,1974,1,-0.7986816765653582,-1.2155253669538495,-1.1641249221720593,0.5735798859111366,-0.7080854937672229,0,0,0,0,0,0
1789,1975,1,-0.8487896612316408,-1.3505601525496451,-0.5635321635985236,0.7305168280992398,-0.6766275564795173,0,0,0,0,0,0
1791,1976,1,-0.8988976458979234,-1.418077545347543,2.554930236687143,-1.9262014075136404,-0.6137116819041061,0,0,0,0,0,0
1792,1977,1,-0.9490056305642061,-1.4855949381454019,0.06786022361980762,0.001881025083048675,-0.5822537446164004,0,0,0,0,0,0
1793,7173,2,-0.9490056305642061,-1.5531123309432997,-0.5404324421149268,0.8089852991932913,-0.5507958073286948,0,0,0,0,0,0
1794,1978,1,-0.9490056305642061,-1.4855949381454019,1.8927382208240136,-1.410551454609875,-0.5036089013971365,0,0,0,0,0,0
1795,7174,2,-0.9490056305642061,-1.4855949381454019,-0.00913884799218188,0.30454512787438953,-0.4721509641094309,0,0,0,0,0,0
1796,7175,2,-0.9490056305642061,-1.5531123309432997,-0.13233736257137005,-0.27836351453856323,-0.4249640581778726,0,0,0,0,0,0
1797,200,0,-0.9490056305642061,-1.6206297237411587,0.2064585525213937,-0.41288089355693625,-0.3777771522463143,0,0,0,0,0,0
1798,7176,2,-0.9991136152304887,-1.6206297237411587,-0.05533829095937807,0.11397884093169332,-0.29913230902705035,0,0,0,0,0,0
1799,7177,2,-0.9991136152304887,-1.6881471165390562,-0.6482311423717146,1.3582645968516498,-0.25194540309549207,0,0,0,0,0,0
1800,7178,2,-0.9991136152304887,-1.6881471165390562,-0.6790307710165117,0.4839016332322215,-0.20475849716393352,0,0,0,0,0,0
1801,7179,2,-0.9991136152304887,-1.6881471165390562,0.06786022361980762,-0.5025591462358525,-0.1575715912323752,0,0,0,0,0,0
1802,7180,2,-0.9991136152304887,-1.6881471165390562,-0.6790307710165117,0.3157549094592543,-0.1103846853008169,0,0,0,0,0,0
1803,201,0,-0.9490056305642061,-1.6206297237411587,-0.14773717689376795,0.3718038173835769,-0.06319777936925859,0,0,0,0,0,0
1804,1979,1,-0.9490056305642061,-1.5531123309432997,-0.9793271503032794,-0.05416788284127394,0.01544706385000534,0,0,0,0,0,0
1805,1980,1,-0.9490056305642061,-1.5531123309432997,-0.1554370840549669,0.8201950807781555,0.046905001137710955,0,0,0,0,0,0
1806,202,0,-0.9490056305642061,-1.5531123309432997,-1.0717260362376693,1.728187389152178,0.07836293842541657,0,0,0,0,0,0
1807,203,0,-0.9991136152304887,-1.6206297237411587,0.5991538177425526,-0.9621601912152953,0.1570077816446805,0,0,0,0,0,0
1808,1981,1,-0.9991136152304887,-1.6206297237411587,1.068848154575701,-1.3320829835158234,0.23565262486394442,0,0,0,0,0,0
1810,1982,1,-0.9490056305642061,-1.5531123309432997,1.9389376637912072,-1.5450688336282485,0.29856849943935565,0,0,0,0,0,0
1811,1983,1,-0.9490056305642061,-1.6206297237411587,-1.1641249221720593,1.4591526311154297,0.33002643672706106,0,0,0,0,0,0
1812,7181,2,-0.9490056305642061,-1.4855949381454019,0.41435604587377034,-1.0742580070639405,0.36148437401476685,0,0,0,0,0,0
1813,1984,1,-0.8988976458979234,-1.4855949381454019,-0.30173532011775195,-0.44651023831153047,0.40867127994632496,0,0,0,0,0,0
1814,1985,1,-0.9490056305642061,-1.5531123309432997,-0.2786355986341551,0.4726918516473568,0.4401292172340308,0,0,0,0,0,0
1815,1986,1,-0.9490056305642061,-1.5531123309432997,1.0380485259309051,-0.7491743411028707,0.4715871545217362,0,0,0,0,0,0
1816,7182,2,-0.9490056305642061,-1.6206297237411587,0.38355641722897454,-0.5025591462358525,0.5030450918094416,0,0,0,0,0,0
1817,1987,1,-0.9490056305642061,-1.6206297237411587,-0.42493383469693763,0.6408385754203241,0.5502319977410001,0,0,0,0,0,0
1818,1988,1,-0.9490056305642061,-1.5531123309432997,1.145847226187693,-1.4778101441190612,0.5816899350287055,0,0,0,0,0,0
1819,7183,2,-0.9490056305642061,-1.5531123309432997,-0.6174315137269176,0.013090806667913431,0.6131478723164113,0,0,0,0,0,0
1821,1989,1,-0.9490056305642061,-1.6881471165390562,-0.17083689837736482,0.326964691044119,0.707521684179528,0,0,0,0,0,0
1822,1990,1,-0.9490056305642061,-1.6206297237411587,-1.2411239937840512,0.2821255647046606,0.7389796214672334,0,0,0,0,0,0
1823,1991,1,-0.9490056305642061,-1.6206297237411587,-0.20933643418336204,-0.15505591710505384,0.7704375587549392,0,0,0,0,0,0
1824,1992,1,-0.9490056305642061,-1.5531123309432997,-0.7791295641121005,0.8874537702873428,0.8018954960426445,0,0,0,0,0,0
1825,1993,1,-0.9490056305642061,-1.6881471165390562,-0.9562274288196814,1.8627047681705515,0.8333534333303504,0,0,0,0,0,0
1826,7184,2,-0.9991136152304887,-1.6881471165390562,2.0698360855315943,-1.4553905809493328,0.8648113706180558,0,0,0,0,0,0
1827,204,0,-1.099329584563054,-1.823181902134813,0.006260966330216019,-0.07658744601100229,0.9119982765496144,0,0,0,0,0,0
1828,7185,2,-1.0492215998968042,-1.823181902134813,-0.7329301211449056,0.7865657360235618,0.9906431197688783,0,0,0,0,0,0
1829,1994,1,-1.099329584563054,-1.8906992949327108,-1.2642237152676492,1.7393971707370421,1.0378300257004365,0,0,0,0,0,0
1830,1995,1,-1.099329584563054,-1.8906992949327108,2.809027173006716,-1.9934600970228276,1.0692879629881422,0,0,0,0,0,0
1831,1996,1,-1.099329584563054,-1.823181902134813,2.647329122621533,-1.8813622811741826,1.1007459002758475,0,0,0,0,0,0
1832,7186,2,-1.099329584563054,-1.823181902134813,-1.541420373070819,1.4815721942851592,1.1322038375635535,0,0,0,0,0,0
1833,7187,2,-1.099329584563054,-1.755664509336954,-1.425921765652831,1.2237472178332773,1.1793907434951114,0,0,0,0,0,0
1834,1997,1,-1.099329584563054,-1.823181902134813,-1.449021487136429,2.2662569052256725,1.22657764942667,1,0,0,0,1,0
1835,1998,1,-1.099329584563054,-1.8906992949327108,-0.13233736257137005,-0.3007830777082916,1.2580355867143755,0,0,0,0,0,0
1836,205,0,-1.099329584563054,-1.823181902134813,0.30655734561698256,-0.5586080541601751,1.2894935240020813,0,0,0,0,0,0
1837,1999,1,-1.1494375692293695,-1.8906992949327108,0.02166078065261392,-0.5586080541601751,1.3681383672213452,0,0,0,0,0,0
1838,2000,1,-1.1494375692293695,-1.8906992949327108,-0.9485275216584824,0.2484962199500675,1.3995963045090507,0,0,0,0,0,0
1839,7188,2,-1.099329584563054,-1.8906992949327108,-0.4557334633417359,-0.1326363539353249,1.431054241796756,0,0,0,0,0,0
1840,2001,1,-1.1494375692293695,-1.9582166877305698,1.538542491408852,-1.1863558229125852,-1.6990105183299484,0,0,0,0,0,0
1841,7189,2,-1.1494375692293695,-1.8906992949327108,-0.8484287285628935,0.326964691044119,-1.6675525810422427,0,0,0,0,0,0
1842,2002,1,-1.1494375692293695,-1.8906992949327108,1.1766468548324889,-0.3344124224628858,-1.6203656751106843,0,0,0,0,0,0
1843,206,0,-1.1494375692293695,-1.9582166877305698,2.616529493976735,-2.04950900494715,-1.5889077378229788,0,0,0,0,0,0
1844,2003,1,-1.1995455538956192,-1.9582166877305698,-0.14773717689376795,-0.1774754802747822,-1.5102628946037149,0,0,0,0,0,0
1845,7190,2,-1.1995455538956192,-1.9582166877305698,-0.3402348559237467,0.46148207006249203,-1.4788049573160091,0,0,0,0,0,0
1846,2004,1,-1.1494375692293695,-1.8906992949327108,-0.5481323492761258,-0.08779722759586704,-1.431618051384451,0,0,0,0,0,0
1847,207,0,-1.1494375692293695,-1.823181902134813,-0.00913884799218188,-0.24473416978396956,-1.4001601140967452,0,0,0,0,0,0
1848,2005,1,-1.099329584563054,-1.823181902134813,-0.7945293784344997,1.1116494019846321,-1.3215152708774813,0,0,0,0,0,0
1849,208,0,-1.1494375692293695,-1.8906992949327108,-0.6636309566941125,0.3718038173835769,-1.290057333589776,0,0,0,0,0,0
1850,2006,1,-1.1494375692293695,-1.8906992949327108,1.1766468548324889,-0.9061112832909732,-1.2114124903705121,0,0,0,0,0,0
1851,7191,2,-1.1494375692293695,-1.8906992949327108,-1.1025256648824664,1.3470548152667856,-1.1799545530828062,0,0,0,0,0,0
1852,7192,2,-1.1494375692293695,-1.823181902134813,-1.1564250150108604,0.9435026782116649,-1.1327676471512482,0,0,0,0,0,0
1853,7193,2,-1.1995455538956192,-1.9582166877305698,0.08326003794220802,-0.18868526185964693,-1.0855807412196896,0,0,0,0,0,0
1854,2007,1,-1.1995455538956192,-1.8906992949327108,-0.22473624850575993,-0.020538538086679672,-1.0383938352881312,0,0,0,0,0,0
1855,7194,2,-1.1995455538956192,-1.8906992949327108,-0.34793476308494564,0.20365709361060963,-1.0069358980004257,0,0,0,0,0,0
1856,209,0,-1.1494375692293695,-1.823181902134813,-2.0496142457099644,2.468032973753233,-0.9597489920688674,0,0,0,0,0,0
1857,7195,2,-1.099329584563054,-1.755664509336954,1.8234390563732206,-1.6459568678920284,-0.8811041488496034,0,0,0,0,0,0
1858,2008,1,-1.1494375692293695,-1.755664509336954,0.98414917580251,-0.4801395830661236,-0.833917242918045,0,0,0,0,0,0
1859,7196,2,-1.099329584563054,-1.755664509336954,-0.20933643418336204,-0.5249787094055814,-0.8024593056303395,0,0,0,0,0,0
1860,2009,1,-1.099329584563054,-1.755664509336954,-1.2334240866228523,0.5623701043262725,-0.7552723996987811,0,0,0,0,0,0
1861,2010,1,-1.099329584563054,-1.6206297237411587,0.7069525179993403,-1.175146041327721,-0.7238144624110756,0,0,0,0,0,0
1862,7197,2,-1.0492215998968042,-1.6206297237411587,0.7223523323217382,-1.175146041327721,-0.69235652512337,0,0,0,0,0,0
1863,2011,1,-1.0492215998968042,-1.5531123309432997,0.01396087349141497,0.40543316213817,-0.6451696191918117,0,0,0,0,0,0
1864,7198,2,-1.0492215998968042,-1.5531123309432997,0.01396087349141497,-0.14384613552018907,-0.6137116819041061,0,0,0,0,0,0
1865,2012,1,-1.0492215998968042,-1.5531123309432997,0.2372581811661895,-0.3568319856326142,-0.5665247759725478,0,0,0,0,0,0
1866,2013,1,-1.0492215998968042,-1.5531123309432997,0.39895623155137244,-0.681915651593684,-0.5350668386848422,0,0,0,0,0,0
1867,7199,2,-0.9490056305642061,-1.418077545347543,1.1304474118652952,-1.3320829835158234,-0.5036089013971365,0,0,0,0,0,0
1868,2014,1,-0.9490056305642061,-1.418077545347543,-0.10153773392657425,0.11397884093169332,-0.4564219954655782,0,0,0,0,0,0
1869,2015,1,-0.8487896612316408,-1.3505601525496451,-1.1872246436556573,1.8066558602462295,-0.4249640581778726,0,0,0,0,0,0
1870,7200,2,-0.8487896612316408,-1.2830427597517085,0.8840503827069212,-0.9061112832909732,-0.393506120890167,0,0,0,0,0,0
1871,2016,1,-0.8487896612316408,-1.3505601525496451,-0.22473624850575993,0.17002774885601593,-0.3463192149586087,0,0,0,0,0,0
1872,2017,1,-0.8487896612316408,-1.2830427597517085,2.501030886558748,-2.1616068207957944,-0.31486127767090305,0,0,0,0,0,0
1873,2018,1,-0.8487896612316408,-1.2830427597517085,-1.456721394297628,1.9748025840191956,-0.2834033403831974,0,0,0,0,0,0
1874,2019,1,-0.7986816765653582,-1.2830427597517085,-1.1410252006884625,1.9075438945100094,-0.25194540309549207,0,0,0,0,0,0
1875,2020,1,-0.7986816765653582,-1.2830427597517085,0.6376533535485474,-0.9061112832909732,-0.22048746580778644,0,0,0,0,0,0
1876,2021,1,-0.8487896612316408,-1.3505601525496451,-1.1718248293332583,1.0443907124754448,-0.18902952852008081,0,0,0,0,0,0
1877,2022,1,-0.8487896612316408,-1.3505601525496451,-2.1035135958383586,2.3783547210743174,-0.1575715912323752,0,0,0,0,0,0
1878,7201,2,-0.8988976458979234,-1.4855949381454019,0.3912563243901735,-0.7828036858574644,-0.12611365394466958,0,0,0,0,0,0
1879,7202,2,-0.9490056305642061,-1.5531123309432997,-0.7021304925001085,0.7753559544386976,-0.07892674801311128,0,0,0,0,0,0
1880,7203,2,-0.8988976458979234,-1.5531123309432997,0.7146524251605393,-0.7828036858574644,-0.03173984208155297,0,0,0,0,0,0
1881,2023,1,-0.9490056305642061,-1.5531123309432997,1.46154341979686,-1.3096634203460946,0.01544706385000534,0,0,0,0,0,0
1882,2024,1,-0.9991136152304887,-1.6206297237411587,0.25265799548858986,0.5623701043262725,0.046905001137710955,0,0,0,0,0,0
1883,7204,2,-0.9991136152304887,-1.6206297237411587,0.5067549318081627,0.29333534628952534,0.07836293842541657,0,0,0,0,0,0
1884,7205,2,-0.9991136152304887,-1.6206297237411587,-0.33253494876254774,0.663258138590053,0.1255498443569749,0,0,0,0,0,0
1885,7206,2,-0.9991136152304887,-1.6206297237411587,2.1314353428211885,-1.6571666494768933,0.1727367502885332,0,0,0,0,0,0
1886,2025,1,-0.9991136152304887,-1.6206297237411587,1.292145462250478,-0.894901501706109,0.21992365622009172,0,0,0,0,0,0
1887,2026,1,-1.0492215998968042,-1.6206297237411587,-0.09383782676537282,-0.009328756501815498,0.2513815935077971,0,0,0,0,0,0
1888,7207,2,-1.0492215998968042,-1.6881471165390562,0.9764492686413111,-0.9397406280455669,0.2828395307955027,0,0,0,0,0,0
1890,210,0,-1.1494375692293695,-1.755664509336954,-0.6405312352105157,-0.06537766442613753,0.37721334265861955,0,0,0,0,0,0
1891,2027,1,-1.099329584563054,-1.755664509336954,-0.024538662314582266,0.001881025083048675,0.4558581858778835,0,0,0,0,0,0
1892,2028,1,-1.1494375692293695,-1.755664509336954,1.9158379423076104,-1.3208732019309588,0.48731612316558887,0,0,0,0,0,0
1893,7208,2,-1.099329584563054,-1.755664509336954,-0.5943317922433208,0.3157549094592543,0.5187740604532948,0,0,0,0,0,0
1894,2029,1,-1.099329584563054,-1.6881471165390562,0.8917502898681202,-1.219985167667179,0.5659609663848528,0,0,0,0,0,0
1895,211,0,-1.0492215998968042,-1.6881471165390562,2.809027173006716,-1.9598307522682339,0.5974189036725587,0,0,0,0,0,0
1896,2030,1,-1.0492215998968042,-1.6206297237411587,-1.3181230653960432,1.5152015390397529,0.6760637468918226,0,0,0,0,0,0
1897,2031,1,-1.0492215998968042,-1.6881471165390562,0.4528555816797676,-0.5586080541601751,0.707521684179528,0,0,0,0,0,0
1898,2032,1,-1.099329584563054,-1.755664509336954,-0.7483299354673035,0.04672015142250712,0.7389796214672334,0,0,0,0,0,0
1899,2033,1,-1.099329584563054,-1.6881471165390562,-1.1025256648824664,1.4927819758700245,0.7704375587549392,0,0,0,0,0,0
1900,2034,1,-1.099329584563054,-1.6881471165390562,-0.9793271503032794,-0.08779722759586704,0.8018954960426445,0,0,0,0,0,0
